"Cod_Prod","Nom_Prod","Concent","Nom_Form_Farm","Nom_Form_Farm_Simplif","Presentac","Fracciones","Fec_Vcto_Reg_Sanitario","Num_RegSan","Nom_Titular","Situacion"
"42918","BATROXIN FORTE","800  mg  +  160  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","03/06/2021","EN03510","DRONNVELS","ACT"
"44039","BAXOMIL","250  mg ","Tableta","TABLETA","Caja Frasco Tabletas","120","13/06/2022","EE05020","SAGITARIO","ACT"
"46266","BBACZYL","125 mg/5 mL","Suspensión Oral","SUSPENSION","Frasco x 120 mL","1","06/10/2021","N22917","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"50971","B-BRONCOL NF 300","","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial + Solvente Ampolla x 3 mL","1","30/12/2018","N25391","MEDIFARMA","ACT"
"46268","BEBEGESIC","2%","Solución Oral","SOLUCION","Frasco x 20 mL","1","24/09/2017","N23873","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"50785","BECANTOX","30 mg/ 5 mL ","Jarabe","SOLUCION","Caja Frasco x 120 mL + accesorio","1","16/12/2024","EE08309","FARMAVAL PERU S.A.","ACT"
"50886","BECKATRIM BALSAMICO ","200 mg + 40 mg + 50 mg/ 5 mL","Suspensión Oral","SUSPENSION","Caja Frasco x 100 mL + Accesorio","1","25/06/2024","EN07260","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"48377","BECKATRIM BALSAMICO","800 mg + 160 mg + 200 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","100","05/06/2023","EN07132","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"48713","BECKATRIM BALSAMICO","200 mg + 40 mg + 50 mg/ 5 mL","Suspensión Oral","SUSPENSION","Caja Frasco x 100mL","1","25/06/2024","EN07260","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"33975","BECKATRIM BALSAMICO","200  mg  +  800  mg  +  160  m","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","100","05/06/2013","N24705","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"38537","BECKATRIM FORTE","800  mg  +  160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","100","25/06/2018","EN01953","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"38543","BECLOMETASONA","250 µg/Dosis","Aerosol para Inhalación","AEROSOL","Caja Envase Aerosol x 200 Dosis","1","16/05/2020","EE01079","LABOT","ACT"
"37701","BECLOMETASONA","50 µg/Dosis","Aerosol para Inhalación","AEROSOL","Caja Frasco x 200 dosis","1","11/05/2020","EE01081","LABOT","ACT"
"37777","BECLOMETASONA","250 µg/Dosis","Aerosol para Inhalación","AEROSOL","Caja Envase Aerosol x 200 dosis","1","30/09/2020","EE01941","PHARMAGEN S.A.C.","ACT"
"37778","BECLOMETASONA","50 µg/200 Dosis","Aerosol para Inhalación","AEROSOL","Caja Envase Aerosol x 200 dosis","1","29/09/2020","EE01932","PHARMAGEN S.A.C.","ACT"
"43202","BECLOMETVEN 50","50 µg/Dosis","Aerosol para Inhalación","AEROSOL","Caja Envase Aerosol x 200 Dosis","1","23/07/2021","EE03622","SEVEN","ACT"
"41113","BEDOYECTA TRI","","Solución Inyectable","INYECTABLE","Caja Jeringa prellenada x 2 mL + Accesorio","1","14/06/2021","EE03321","FARMAKONSUMA S.A.","ACT"
"35611","BELARA","2  mg  +  0.03  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","21","21/08/2019","EE00370","GRUNENTHAL ","ACT"
"52756","BELARA CD","2 mg + 0.03 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster x 28 Tableta Recubierta","1","31/10/2023","EE06521","GRUNENTHAL ","ACT"
"49041","BELARINA","2.00 mg + 0.02 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","28","14/11/2019","EE00510","GRUNENTHAL ","ACT"
"37927","BELARINA","2.00  mg  +  0.02  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","28","14/11/2019","EE00510","GRUNENTHAL ","ACT"
"48801","BELEZZA 21","150 ug + 30 ug","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","21","21/12/2023","EE06815","OQ PHARMA","ACT"
"53658","BELEZZA 21","150 ug + 30 ug","Tableta Recubierta","TABLETA","Caja Envase Blíster x 21 Tabletas Recubiertas","1","21/12/2023","EE06815","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"53687","BELLAFACE","","Tableta Recubierta","TABLETA","Caja Envase Blíster x 21 Tableta Recubierta","1","28/05/2022","EE08911","LAFRANCOL","ACT"
"34017","BELLAFACE","","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","21","28/05/2017","E22762","LAFRANCOL","ACT"
"47398","BELSUC","500 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","30","24/04/2019","EN06198","BIOSANA","ACT"
"51926","BEME-BRAND","100 mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas","100","29/11/2024","EN07542","BRAND AND MARKETING","ACT"
"53702","BEMFOLA","75 UI / 0,125 mL","Solución Inyectable","INYECTABLE","Caja Cartucho Precargado con Pluma Precargada x 0.125 mL + Accesorio","1","18/02/2026","BE01189","GEDEON ","ACT"
"53703","BEMFOLA","150 UI/ 0.25 mL","Solución Inyectable","INYECTABLE","Caja Cartucho Precargado con Pluma Precargada x 0.25 mL + Accesorio","1","18/02/2026","BE01190","GEDEON ","ACT"
"53704","BEMFOLA ","225 UI/ 0.375 mL","Solución Inyectable","INYECTABLE","Caja Cartucho Precargado con Pluma Precargada x 0.375 mL + Accesorio","1","18/02/2026","BE01191","GEDEON ","ACT"
"53705","BEMFOLA","300 UI/ 0.5 mL","Solución Inyectable","INYECTABLE","Caja Cartucho Precargado con Pluma Precargada x 0.5 mL + Accesorio","1","18/02/2026","BE01193","GEDEON ","ACT"
"53706","BEMFOLA","450 UI/ 0.75 mL","Solución Inyectable","INYECTABLE","Caja Cartucho Precargado con Pluma Precargada x 0.75 mL + Accesorio","1","18/02/2026","BE01192","GEDEON ","ACT"
"51802","BEN GAY","15 g + 10 g","Gel","JALEA","Caja Tubo x 28 g","1","28/01/2025","EN00609","MEDIFARMA","ACT"
"35608","BEN GAY","","Gel","JALEA","Tubo x 28 g","1","28/01/2020","EN00609","MEDIFARMA","ACT"
"51078","BENALGIN 10 000","10 000","Solución Inyectable","INYECTABLE","Caja Ampolla x 2mL + Accesorio ","1","22/06/2022","EN07734","LUSA","ACT"
"45375","BENALGIN 1000","","Cápsula","CAPSULA","Caja Envase Blíster Cápsulas","24","02/10/2020","EN02646","LUSA","ACT"
"43606","BENALGIN 1000","","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL","1","25/09/2020","EN02694","LUSA","ACT"
"1407","BENALGIN 10000","","Solución Inyectable","INYECTABLE","Ampolla X 2 mL + Accesorios","1","22/06/2012","N23591","LUSA","ACT"
"51817","BENALGIN B12","1 mg/ mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL + Accesorio","1","28/02/2024","EN06653","LUSA","ACT"
"53315","BENCILPENICILINA BENZATINICA ","2 400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","15/09/2025","EE01871","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"53313","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","23/11/2025","EE02348","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"45144","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","1","23/11/2020","EE02348","PHARMAGEN S.A.C.","ACT"
"46135","BENCILPENICILINA BENZATINICA","2 400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","15/09/2020","EE01871","PHARMAGEN S.A.C.","ACT"
"46979","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","1","09/01/2023","EE00751","LABOT","ACT"
"47977","BENCILPENICILINA BENZATINICA","2 400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","50","18/02/2023","EE01809","LABOT","ACT"
"49238","BENCILPENICILINA BENZATINICA ","1 200,000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","31/01/2018","EE01636","DISTRIBUIDORA DANY S.A.C.","ACT"
"28855","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","50","18/10/2020","EG4787","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"37434","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","50","18/10/2020","EE02270","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"38639","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","100","31/01/2018","EE01636","DISTRIBUIDORA DANY S.A.C.","ACT"
"38190","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","50","23/11/2020","EE02348","PHARMAGEN S.A.C.","ACT"
"43645","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","09/01/2023","EE00751","LABOT","ACT"
"41325","BENCILPENICILINA BENZATINICA","2'400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","15/09/2020","EE01871","NORDIC","ACT"
"41326","BENCILPENICILINA BENZATINICA","1'200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","23/11/2020","EE02348","PHARMAGEN S.A.C.","ACT"
"39749","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","10","18/10/2020","EG4787","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"39799","BENCILPENICILINA BENZATINICA","2 400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","50","15/09/2020","EE01871","PHARMAGEN S.A.C.","ACT"
"39474","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","1","31/01/2018","EE01636","DISTRIBUIDORA DANY S.A.C.","ACT"
"38933","BENCILPENICILINA BENZATINICA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","25","31/01/2018","EE01636","DISTRIBUIDORA DANY S.A.C.","ACT"
"38358","BENCILPENICILINA PROCAINA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","10","17/04/2020","EE00967","PHARMAGEN S.A.C.","ACT"
"37849","BENCILPENICILINA PROCAINA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","50","17/04/2020","EE00967","PHARMAGEN S.A.C.","ACT"
"38638","BENCILPENICILINA PROCAINICA","1 000 000UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","100","20/04/2017","EE00975","DISTRIBUIDORA DANY S.A.C.","ACT"
"35422","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","50","15/08/2017","EE00047","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"42991","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","22/08/2017","EE00932","OQ PHARMA","ACT"
"42992","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","20","22/08/2017","EE00932","OQ PHARMA","ACT"
"42994","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","50","22/08/2017","EE00932","OQ PHARMA","ACT"
"42995","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","100","22/08/2017","EE00932","OQ PHARMA","ACT"
"42321","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","25","20/04/2017","EE00975","DISTRIBUIDORA DANY S.A.C.","ACT"
"49237","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","20/04/2022","EE00975","DISTRIBUIDORA DANY S.A.C.","ACT"
"52386","BENCILPENICILINA PROCAINICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","22/07/2025","EE08763","DISTRIBUIDORA DANY S.A.C.","ACT"
"53307","BENCILPENICILINA PROCAÍNICA","1 000 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","17/04/2025","EE00967","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"53308","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","10","30/11/2025","EE02422","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"52131","BENCILPENICILINA SODICA","1000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","10","26/06/2025","EE08690","DISTRIBUIDORA DANY S.A.C.","ACT"
"51494","BENCILPENICILINA SODICA","1000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","10/01/2023","EE02690","LABOT","ACT"
"50479","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial ","10","30/01/2022","EE05791","DISTRIBUIDORA DANY S.A.C.","ACT"
"50160","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","10/08/2022","EE07710","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"46585","BENCILPENICILINA SODICA","1000000UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","25","30/01/2022","EE05791","DISTRIBUIDORA DANY S.A.C.","ACT"
"47279","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","10","30/11/2020","EE02422","PHARMAGEN S.A.C.","ACT"
"42996","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","10","21/08/2017","EE02956","OQ PHARMA","ACT"
"42997","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","20","21/08/2017","EE02956","OQ PHARMA","ACT"
"42998","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","21/08/2017","EE02956","OQ PHARMA","ACT"
"42999","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","100","21/08/2017","EE02956","OQ PHARMA","ACT"
"42949","BENCILPENICILINA SODICA ","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","30/11/2020","EE02422","PHARMAGEN S.A.C.","ACT"
"38701","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","10","10/08/2017","EG5478","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"28867","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","50","10/08/2017","EG5478","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"1417","BENCILPENICILINA SODICA","1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","25","30/01/2017","EG5257","DISTRIBUIDORA DANY S.A.C.","ACT"
"43954","BENDAM 100","100  mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","19/08/2020","EE01659","LKM PERU","ACT"
"46250","BENDAVAR","100 mg","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","Caja Vial ","1","18/05/2022","EE04941","GADORPHARMA SAC","ACT"
"46269","BENEXAM","","Polvo para Suspensión Oral","SUSPENSION","Caja Frasco x 60 mL","1","07/11/2018","EN02426","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"49852","BENEXAM","500 mg + 8 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubierta","50","06/11/2023","EN07135","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"51522","BENGUE","1 %","Gel","JALEA","Caja Tubo x 60 g","1","29/09/2021","EN04687","GENOMMA ","ACT"
"51363","BENGUE","1 %","Gel","JALEA","Caja Tubo x 30 g","1","29/09/2021","EN04687","GENOMMA ","ACT"
"47889","BENTINE 100","100 mg","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","Caja Vial","1","03/01/2023","EE05587","ACCORD HEALTHCARE S.A.C.","ACT"
"52288","BENTOX","100 mg + 5mg/ 5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL","1","03/11/2025","EN08313","BRISAFARMA","ACT"
"33933","BENTRIM FORTE","800  mg  +  160  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","14/05/2018","N27330","CONCEPT ","ACT"
"45460","BENZAC AC","5%","Gel","JALEA","Caja Tubo x 60 g","1","24/07/2018","EE04927","QUIMICA SUIZA","ACT"
"45461","BENZAC AC"," 2.5%","Gel","JALEA","Caja Tubo x 60 g","1","24/07/2018","EE05100","QUIMICA SUIZA","ACT"
"39448","BENZATINA  BENCILPENICILINA","1 200 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja  Vial","10","12/03/2018","EE03663","VITALIS PERU S.A.C.","ACT"
"39422","BENZATINA  BENCILPENICILINA","2 400 000 UI","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial","10","12/03/2018","EE00895","VITALIS PERU S.A.C.","ACT"
"42183","BENZOATO DE BENCILO","25 %","Loción","LOCION","Caja Frasco x 120 mL","1","11/10/2019","EN03998","MEDIFARMA","ACT"
"46140","BENZOATO DE BENCILO ","25%","Loción","LOCION","Frasco x 120 mL","1","12/01/2023","EN05861","GENCOPHARMAC.","ACT"
"52289","BENZOATO DE BENCILO","25 %","EMULSION TOPICA","EMULSION","Frasco x 60 mL","1","22/04/2026","EN08567","LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.","ACT"
"48537","BENZOSED ","5 mg/ mL","Solución Inyectable","INYECTABLE","Caja Vial x 5 mL","1","28/02/2024","EE07038","TROIKAA","ACT"
"51145","BENZOTOP (SABOR TUTTI - FRUTTI)","200 mg/g","Gel Bucal","JALEA","Caja Pote x 12 g","1","24/09/2023","EE06396","BRATOM","ACT"
"42863","BENZUM","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","16/08/2019","EN04217","EUROFARMA PERU","ACT"
"49677","BEPANTHEN PLUS","5 % + 0.5 %","Crema","CREMA","Caja Tubo x 30 g","1","12/12/2024","EE08269","BAYER","ACT"
"46589","BEQUIUM","30 mg + 10 mg + 2 mg/5mL","Jarabe","SOLUCION","Caja Frasco x 120 mL + Accesorio","1","05/06/2022","EE04929","FARMAVAL PERU S.A.","ACT"
"51119","BESCAMIN","100 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","13/07/2022","EN07421","LABORATORIOS AC FARMA S.A.","ACT"
"34224","BESCAMIN","100  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","30","13/07/2017","N23632","LABORATORIOS AC FARMA S.A.","ACT"
"1448","BESCAMIN","100  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","13/07/2017","N23632","LABORATORIOS AC FARMA S.A.","ACT"
"28066","BESTGRIP","500  mg  +  5  mg  +  2  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","150","18/08/2014","N26021","INNOVALAB ","ACT"
"39079","BETACAR","6.25  mg","Comprimido","TABLETA","Caja Envase Blíster Comprimidos","30","04/09/2018","EE00971","FARMINDUSTRIA S.A.","ACT"
"39080","BETACAR","25  mg","Comprimido","TABLETA","Caja Envase Blíster Comprimidos","30","24/07/2018","EE01196","FARMINDUSTRIA S.A.","ACT"
"49085","BETACAR","12.5 mg ","Comprimido","TABLETA","Caja Envase Blister Comprimidos","30","24/07/2023","EE08073","FARMINDUSTRIA S.A.","ACT"
"47204","BETACORT","4 mg/mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL","25","03/10/2021","EN05018","MEDIFARMA","ACT"
"40864","BETACORT","4  mg/mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","03/10/2021","EN05018","MEDIFARMA","ACT"
"40858","BETACORT DEPOT","5  mg  +  2  mg","Suspensión Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","11/07/2021","EN03947","MEDIFARMA","ACT"
"42638","BETACORT DEPOT","5  mg  +  2  mg","Suspensión Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","11/07/2021","N18505","MEDIFARMA","ACT"
"1456","BETACORT DEPOT","5  mg  +  2  mg","Suspensión Inyectable","INYECTABLE","Caja Jeringa prellenada  X 1 mL","1","11/07/2021","N18505","MEDIFARMA","ACT"
"45882","BETACREM","0.05%","Crema","CREMA","Caja Tubo x 20 g","1","04/08/2022","EN06033"," HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS","ACT"
"45061","BETACREM ","0.05%","Crema","CREMA","Caja Tubo x 30 g","1","04/08/2022","EN06033"," HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS","ACT"
"51007","BETADUO","","Suspensión Inyectable","INYECTABLE","Caja x Jeringa Prellenada x 1 mL","1","27/10/2013","E21161","UNIMED","ACT"
"53924","BETADUO","5 mg + 2 mg","Suspensión Inyectable","INYECTABLE","Caja x Jeringa Prellenada x 1 mL","1","27/10/2023","EE09471","UNIMED","ACT"
"29321","BETADUO","5  mg  +  2  mg","Suspensión Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","27/10/2013","E21161","UNIMED","ACT"
"29246","BETADUO","5  mg  +  2  mg","Suspensión Inyectable","INYECTABLE","Caja X Jeringa Prellenada X 2 mL","1","27/10/2013","E21161","UNIMED","ACT"
"29245","BETADUO 2","10  mg  +  4  mg","Suspensión Inyectable","INYECTABLE","Caja X Jeringa Prellenada X 1 mL","1","20/05/2021","E22484","UNIMED","ACT"
"47225","BETADUO 2","10 mg + 40 mg","Suspensión Inyectable","INYECTABLE","Caja Jeringa Prellenada x 2 mL","1","20/05/2021","EE04305","UNIMED","ACT"
"46889","BETAFEL DEPOT","5 mg/mL","Suspensión Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","19/12/2022","EN05819","PERULAB","ACT"
"38679","BETAFERON","0.25  mg/mL","Polvo para Suspensión Inyectable","INYECTABLE","Vial","15","26/07/2018","BE00920","BAYER","ACT"
"39311","BETAFLAM ","0.05 %","Crema","CREMA","Caja Tubo X 20 g","1","01/06/2020","EN02256","FARM. MEDICAL","ACT"
"42676","BETAFLEXIL DEPOT","5  mg  +  2  mg/mL","Suspensión Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","07/04/2022","EN05286","PERULAB","ACT"
"51354","BETAHISTINA DICLORHIDRATO","16 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","20","28/10/2025","EE09074","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"51355","BETAHISTINA DICLORHIDRATO","24 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","20","28/10/2025","EE09075","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"42716","BETALOC ZOK","25  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","10","14/10/2020","EE02489","ASTRAZENECA","ACT"
"42717","BETALOC ZOK","100  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas de Liberación Prolongada","30","14/10/2020","EE02484","ASTRAZENECA","ACT"
"43478","BETALOC ZOK","50  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","30","14/10/2020","EE02490","ASTRAZENECA","ACT"
"34601","BETALOC ZOK","50  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","30","14/10/2020","E22347","ASTRAZENECA","ACT"
"29356","BETALOC ZOK","100  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","30","14/10/2020","E22348","ASTRAZENECA","ACT"
